Area_Code2 ,Intl_Plan ,Vmail ,Vmail_Message,Day_Mins,Day_Calls,Day_Charge,Eve_Mins,Eve_Calls,Eve_Charge,Night_Mins,Night_Calls,Night_Charge,Intl_Mins,Intl_Calls,Intl_Charge,CustServ_Calls,Churn 
2,0,0,18,172.7,86,29.36,40.02,11,11.34,25.95,7,11.68,9.8,3,2.65,1,0
1,0,0,27,223.3,97,37.96,63.75,13,18.06,15.46,15,6.96,11.6,2,3.13,1,0
2,0,0,34,206.4,111,35.09,68.91,12,19.52,15.67,8,7.05,11.8,10,3.19,3,0
0,1,1,0,204.3,82,34.73,56.64,12,16.05,13.94,10,6.27,9.2,7,2.48,1,0
2,0,1,0,202,106,34.34,52.41,7,14.85,15.29,9,6.88,6,6,1.62,4,0
2,0,1,0,206.3,97,35.07,46.47,10,13.17,26.36,8,11.86,12.4,12,3.35,0,0
2,0,1,0,129.9,102,22.08,62.61,13,17.74,23.14,9,10.41,14.3,3,3.86,1,0
0,0,0,28,235.6,124,40.05,71.04,11,20.13,24.12,13,10.85,7.7,2,2.08,1,0
1,0,1,0,123,111,20.91,71.16,10,20.16,25.88,9,11.65,9.3,12,2.51,1,0
0,1,0,46,165.2,85,28.08,40.8,9,11.56,18.48,10,8.32,11.9,5,3.21,1,0
1,0,1,0,134,104,22.78,52.35,9,14.83,31.11,8,14,7.3,3,1.97,3,0
1,0,0,38,242.2,96,41.17,47.91,14,13.57,21,11,9.45,8.9,1,2.4,1,0
0,0,1,0,157.4,107,26.76,50.34,11,14.26,18.88,10,8.5,8.8,3,2.38,3,0
0,0,1,0,172.4,112,29.31,39.51,9,11.19,18.28,8,8.23,8.8,9,2.38,1,0
1,0,1,0,186.1,112,31.64,57.06,7,16.17,28.28,6,12.73,11.4,6,3.08,2,0
2,1,1,0,220.8,100,37.54,79.71,11,22.58,21.28,9,9.58,6.4,3,1.73,0,0
2,0,1,0,124.8,82,21.22,84.66,10,23.99,31.15,8,14.02,10,4,2.7,2,0
0,0,0,41,212.6,110,36.14,51.81,10,14.68,18.63,8,8.38,10.1,5,2.73,0,0
0,0,1,0,143.1,139,24.33,71.88,9,20.37,22.17,12,9.98,7.1,5,1.92,2,0
1,0,1,0,147.8,71,25.13,54.78,10,15.52,26.08,10,11.74,6.9,3,1.86,1,0
1,0,1,0,245.9,113,41.8,63.24,9,17.92,18.79,11,8.46,10.4,8,2.81,1,0
1,0,0,14,199.1,100,33.85,66.54,10,18.85,6.57,9,2.96,4.2,1,1.13,1,0
2,0,0,42,159,67,27.03,37.89,13,10.74,20.68,9,9.31,7.4,3,2,2,0
1,0,1,0,215.9,67,36.7,65.1,11,18.45,34.28,13,15.43,5.2,2,1.4,1,0
0,0,0,35,161.2,142,27.4,47.73,10,13.52,16.79,10,7.56,14.7,5,3.97,1,0
0,0,1,0,220.8,111,37.54,46.86,7,13.28,18.79,9,8.46,10.5,4,2.84,2,0
0,1,1,0,237.7,98,40.41,62.13,12,17.6,18.22,10,8.2,4.5,4,1.22,0,0
0,0,0,38,276.3,149,46.97,75.6,11,21.42,13.25,9,5.96,8.7,3,2.35,1,0
0,0,1,0,208.8,117,35.5,52.62,8,14.91,17.15,11,7.72,13.4,3,3.62,0,0
0,0,1,0,227.2,128,38.62,77.52,9,21.96,18.35,7,8.26,8.9,4,2.4,3,0
2,0,0,33,217.7,108,37.01,73.71,11,20.88,24.29,10,10.93,8.8,6,2.38,1,0
0,0,0,38,202.3,104,34.39,87.72,11,24.85,23.93,6,10.77,11.2,1,3.02,3,0
2,1,1,0,78.2,103,13.29,58.77,15,16.65,10.8,10,4.86,10.1,6,2.73,2,0
2,0,1,0,195.4,107,33.22,46.38,10,13.14,14.28,10,6.43,11.6,6,3.13,1,0
0,0,1,0,214.9,72,36.53,59.31,9,16.8,15.31,8,6.89,11.9,2,3.21,2,0
0,1,0,18,130.7,86,22.22,55.83,10,15.82,20.48,10,9.22,11.9,6,3.21,0,0
1,0,1,0,207,91,35.19,46.47,12,13.17,24.51,11,11.03,13.4,5,3.62,3,0
0,0,1,0,176.1,103,29.94,59.91,13,16.97,26.39,10,11.88,8.5,6,2.3,2,0
0,0,0,27,111.7,68,18.99,75.84,11,21.49,25.55,11,11.5,7.8,4,2.11,1,0
1,0,0,12,200.3,76,34.05,76.08,11,21.56,14.93,9,6.72,10.2,5,2.75,0,0
2,0,1,0,203.2,81,34.54,45.75,10,12.96,19.78,8,8.9,9.7,3,2.62,2,0
0,0,0,20,264.4,102,44.95,65.88,12,18.67,20.04,9,9.02,11.3,3,3.05,2,0
0,0,1,0,181.6,119,30.87,100.71,12,28.53,14.98,6,6.74,8.3,6,2.24,4,0
1,0,1,0,237.3,83,40.34,46.2,7,13.09,23.7,11,10.67,11.2,6,3.02,1,0
0,0,1,0,103.6,107,17.61,24.6,15,6.97,16.95,10,7.63,6.6,6,1.78,0,0
0,0,0,25,169.4,105,28.8,72.15,11,20.44,15.94,11,7.17,13.9,5,3.75,4,0
0,1,1,0,215.4,104,36.62,61.44,8,17.41,27.85,11,12.53,12.6,5,3.4,3,0
0,0,1,0,207.2,121,35.22,87.75,10,24.86,22.63,10,10.18,8,1,2.16,2,0
0,0,1,0,174.3,105,29.63,51.39,11,14.56,22.08,13,9.94,8.3,2,2.24,0,0
0,0,1,0,173.4,107,29.48,66.6,8,18.87,6.42,9,2.89,13.7,6,3.7,1,0
2,1,1,0,68.5,110,11.65,101.13,12,28.65,20.52,10,9.23,12.1,9,3.27,0,0
1,1,0,39,149.7,122,25.45,63.33,8,17.94,11.43,9,5.14,9.2,4,2.48,1,0
2,0,1,0,209.4,104,35.6,39.75,8,11.26,14.94,12,6.72,11.3,3,3.05,2,0
0,0,0,23,280.2,136,47.63,66.15,9,18.74,13.69,10,6.16,13.3,3,3.59,4,0
0,0,0,26,132.3,142,22.49,82.02,9,23.24,19.57,8,8.81,14.8,7,4,0,0
1,0,1,0,197,110,33.49,66.84,10,18.94,22.53,9,10.14,10.6,6,2.86,2,0
0,0,1,0,58.4,121,9.93,78.66,6,22.29,15.9,12,7.15,11.9,5,3.21,1,0
0,0,0,29,225.4,79,38.32,56.13,11,15.9,28.11,11,12.65,12.9,3,3.48,1,0
2,0,1,0,117.2,99,19.92,68.31,7,19.35,22.17,14,9.98,9,7,2.43,1,0
0,0,1,0,182.7,142,31.06,73.95,6,20.95,21.8,10,9.81,8.8,2,2.38,1,0
0,1,0,32,173,101,29.41,62.82,9,17.8,23.11,9,10.4,12.2,4,3.29,0,0
2,0,1,0,149,92,25.33,14.76,8,4.18,16.33,9,7.35,13.9,11,3.75,0,0
0,0,0,39,91.5,125,15.56,65.97,11,18.69,22.9,10,10.31,12.7,8,3.43,2,0
1,0,0,42,137.3,95,23.34,55.26,9,15.66,23.14,7,10.41,10.2,3,2.75,0,0
2,0,1,0,110.4,122,18.77,72.87,10,20.65,17.04,8,7.67,13.9,5,3.75,1,0
0,0,0,29,209.9,77,35.68,47.4,5,13.43,14.19,11,6.39,6.6,1,1.78,0,0
2,1,1,0,167.3,119,28.44,59.55,12,16.87,13.31,9,5.99,11,6,2.97,1,0
0,0,1,0,245.8,116,41.79,40.62,10,11.51,19.09,7,8.59,9.9,7,2.67,1,0
0,0,1,0,262.1,78,44.56,51.48,11,14.59,20.87,10,9.39,5.3,3,1.43,0,0
1,0,1,0,65.4,97,11.12,50.46,8,14.3,23.6,11,10.62,13.8,1,3.73,2,0
1,0,1,0,286.6,114,48.72,30.3,14,8.59,19.96,15,8.98,13.2,4,3.56,1,0
2,0,1,0,219.2,73,37.26,50.1,7,14.2,16.14,12,7.26,10,5,2.7,1,0
1,0,0,31,237.1,63,40.31,61.68,12,17.48,19.67,9,8.85,10.1,5,2.73,4,0
0,0,1,0,246.5,108,41.91,64.89,9,18.39,17.96,10,8.08,12.7,3,3.43,2,0
1,0,1,0,157.2,81,26.72,74.31,13,21.05,21.57,14,9.71,9.9,9,2.67,1,0
1,0,1,0,171.2,82,29.1,55.68,10,15.78,20.33,6,9.15,10.2,7,2.75,1,0
1,0,0,28,141.3,94,24.02,50.4,11,14.28,11.35,8,5.11,7.8,2,2.11,1,0
0,1,0,20,252.8,102,42.98,65.28,11,18.5,10.73,9,4.83,11.2,3,3.02,0,0
0,0,1,0,253.4,77,43.08,54.72,15,15.5,27.58,10,12.41,8.4,2,2.27,1,0
0,0,1,0,220.1,103,37.42,60.12,9,17.03,27.26,15,12.27,7.4,5,2,2,0
0,0,0,37,230.4,95,39.17,46.65,9,13.22,17.9,9,8.06,10.4,9,2.81,3,0
1,0,1,0,159.1,94,27.05,72.48,12,20.54,20.24,12,9.11,6.5,1,1.76,1,0
1,0,1,0,83,64,14.11,53.1,11,15.05,24.57,9,11.06,13,3,3.51,0,0
2,0,1,0,167.7,93,28.51,70.23,10,19.9,16.97,12,7.64,6.9,5,1.86,3,0
1,0,1,0,232.6,96,39.54,76.02,12,21.54,15.4,10,6.93,10.5,9,2.84,1,0
1,0,1,0,151.8,98,25.81,62.97,9,17.84,26.69,9,12.01,11.9,5,3.21,1,0
1,0,0,37,179.8,104,30.57,43.44,12,12.31,20.91,9,9.41,11.1,8,3,3,0
1,0,1,0,194.8,112,33.12,50.16,9,14.21,10.03,6,4.51,10.8,6,2.92,1,0
2,0,0,40,105.2,61,17.88,102.39,8,29.01,16.57,10,7.46,6.3,3,1.7,2,0
0,0,1,0,94.5,107,16.07,57.54,9,16.3,19.62,13,8.83,15,5,4.05,1,0
0,1,1,0,256.5,87,43.61,66.63,10,18.88,15.67,12,7.05,13,3,3.51,1,0
0,0,0,16,88.5,87,15.05,53.64,11,15.2,22.87,10,10.29,11.5,3,3.11,2,0
0,0,0,19,127.6,88,21.69,70.56,8,19.99,19.5,9,8.78,10.1,3,2.73,0,0
0,0,1,0,138.1,131,23.48,52.71,13,14.93,19.27,12,8.67,10,3,2.7,3,0
2,0,1,0,190.7,72,32.42,62.58,10,17.73,20.38,11,9.17,8.8,8,2.38,1,0
1,0,0,22,213.8,102,36.35,42.54,9,12.05,14.22,12,6.4,7.2,3,1.94,0,0
0,0,1,0,138.1,115,23.48,58.95,6,16.7,21.39,10,9.63,11.7,4,3.16,1,0
1,0,1,0,181.4,108,30.84,76.14,5,21.57,11.23,9,5.05,11.6,6,3.13,1,0
2,0,1,0,246.5,47,41.91,58.65,8,16.62,20.05,10,9.02,11.7,4,3.16,1,0
0,0,1,0,214.9,97,36.53,35.34,12,10.01,13.37,8,6.02,11.8,2,3.19,2,0
1,0,0,28,143.5,106,24.4,67.05,15,19,17.54,7,7.89,11.2,5,3.02,0,0
0,0,1,0,201.1,141,34.19,64.95,9,18.4,21.74,13,9.78,11.5,4,3.11,1,0
0,0,0,37,197.5,89,33.58,68.61,14,19.44,31.34,12,14.1,19.7,2,5.32,1,0
2,0,1,0,139.4,109,23.7,67.14,12,19.02,24.49,11,11.02,4.6,3,1.24,1,0
2,0,0,18,180.1,90,30.62,45.75,7,12.96,25.82,9,11.62,12.7,9,3.43,1,0
0,0,1,0,244.2,83,41.51,78.6,7,22.27,14.45,11,6.5,7,4,1.89,1,0
1,0,1,0,219.2,92,37.26,44.82,13,12.7,24.47,10,11.01,6.1,5,1.65,0,0
2,0,1,0,185.1,92,31.47,63.9,9,18.11,19.61,9,8.82,8.5,5,2.3,2,0
0,0,1,0,202,102,34.34,72.96,13,20.67,26.13,9,11.76,10.9,3,2.94,1,0
0,0,1,0,126,89,21.42,44.1,10,12.5,28.02,10,12.61,5.6,4,1.51,0,0
1,0,1,0,250.6,100,42.6,12.51,9,3.54,18.62,10,8.38,9.7,6,2.62,2,0
0,0,0,36,242.9,67,41.29,51.27,6,14.53,17.73,13,7.98,4.8,12,1.3,1,0
2,1,1,0,153.2,78,26.04,63.24,10,17.92,15.35,10,6.91,7.8,3,2.11,1,0
2,0,1,0,218.2,76,37.09,50.79,6,14.39,14.11,10,6.35,8,1,2.16,1,0
2,0,1,0,193,97,32.81,26.94,10,7.63,17.28,10,7.78,15.3,3,4.13,1,0
0,0,1,0,173.1,126,29.43,60,10,17,23.1,10,10.4,10.8,1,2.92,1,0
2,0,0,39,188.3,108,32.01,50.28,12,14.25,18.99,9,8.55,15.6,5,4.21,1,0
0,0,0,31,174.5,101,29.67,73.68,11,20.88,17.28,8,7.78,10.3,9,2.78,1,0
0,0,1,0,145,106,24.65,69.09,10,19.58,16.49,10,7.42,12.7,3,3.43,1,0
0,0,1,0,137.3,100,23.34,63.66,13,18.04,15.27,9,6.87,10.5,2,2.84,1,0
0,0,0,25,192.7,85,32.76,67.77,11,19.2,25.42,6,11.44,10.9,6,2.94,2,0
0,0,0,20,186.9,114,31.77,76.89,9,21.79,33.47,10,15.06,8.9,2,2.4,1,0
0,0,1,0,189.3,100,32.18,71.79,11,20.34,8.97,9,4.04,9.9,3,2.67,3,0
1,0,1,0,257.9,92,43.84,63.48,7,17.99,18.93,10,8.52,9.4,2,2.54,2,0
2,0,0,31,183.4,126,31.18,58.65,11,16.62,18.01,9,8.1,10.5,5,2.84,1,0
0,0,0,25,129,77,21.93,87,11,24.65,17.71,11,7.97,11.6,5,3.13,1,0
0,0,0,36,309.9,90,52.68,60.09,9,17.03,18.35,11,8.26,14.2,2,3.83,1,0
1,0,0,26,239.4,94,40.7,77.82,9,22.05,23.8,13,10.71,7.7,3,2.08,0,0
0,0,1,0,235.2,121,39.98,66.18,9,18.75,23.63,9,10.63,11.8,4,3.19,1,0
2,1,1,0,247.5,99,42.08,32.55,12,9.22,23.2,7,10.44,10.6,3,2.86,2,0
2,0,0,21,19.5,149,3.32,42.27,11,11.98,17.97,11,8.09,7.9,1,2.13,0,0
0,0,0,34,156.6,134,26.62,21.3,10,6.04,26.17,12,11.78,13.4,10,3.62,1,0
0,0,0,23,205.5,102,34.94,62.85,8,17.81,18.23,10,8.2,6.4,4,1.73,0,0
2,0,1,0,241.5,114,41.06,58.56,9,16.59,20.16,9,9.07,14.1,3,3.81,3,0
0,0,1,0,195.2,100,33.18,53.94,10,15.28,29.83,12,13.42,11.5,4,3.11,1,0
2,0,1,0,174.5,127,29.67,77.79,7,22.04,17.05,12,7.67,11.3,7,3.05,1,0
1,0,1,0,215.6,74,36.65,57.87,10,16.4,14.4,10,6.48,10.1,4,2.73,5,0
0,0,1,0,214.8,86,36.52,69.27,9,19.63,22.38,10,10.07,5.8,3,1.57,3,0
2,0,1,0,102.8,93,17.48,41.34,9,11.71,15.89,11,7.15,8.9,5,2.4,1,0
0,0,1,0,181.9,90,30.92,45.45,9,12.88,14.3,10,6.44,7.5,3,2.03,1,0
2,0,1,0,216.2,95,36.75,55.71,11,15.78,30,14,13.5,10,5,2.7,2,0
0,0,1,0,274.7,79,46.7,35.82,12,10.15,29.69,7,13.36,9.4,10,2.54,1,0
0,0,1,0,248.3,63,42.21,75.12,11,21.28,15.91,9,7.16,9.6,4,2.59,1,0
0,0,1,0,119.7,113,20.35,56.91,8,16.12,25.62,11,11.53,12.9,7,3.48,2,0
0,0,1,0,188.5,152,32.05,44.49,12,12.61,17.98,9,8.09,15.2,5,4.1,2,0
0,0,1,0,156,88,26.52,64.14,13,18.17,24.49,11,11.02,11.4,9,3.08,1,0
2,0,1,0,150.5,92,25.59,36.09,10,10.23,27.12,10,12.2,9,2,2.43,1,0
0,0,1,0,207.1,70,35.21,60.03,12,17.01,19.42,10,8.74,12.4,2,3.35,1,0
0,0,1,0,169.5,77,28.82,37.2,9,10.54,21.94,9,9.87,10,3,2.7,0,0
0,0,1,0,160.3,138,27.25,66.39,9,18.81,15.04,12,6.77,11.2,2,3.02,0,0
1,0,0,33,127.5,126,21.68,88.83,13,25.17,20.09,9,9.04,13,3,3.51,1,0
1,0,1,0,261.9,113,44.52,44.43,10,12.59,14.52,7,6.53,13.8,4,3.73,0,0
0,0,1,0,183.4,80,31.18,72.6,12,20.57,20.14,10,9.06,7.5,3,2.03,4,0
2,0,1,0,237.7,122,40.41,54.45,9,15.43,18.57,15,8.36,7.7,4,2.08,1,0
0,0,1,0,100.8,74,17.14,70.14,9,19.87,20.87,8,9.39,12.6,3,3.4,2,0
2,0,1,0,195.4,116,33.22,63.63,10,18.03,13.84,13,6.23,15.1,11,4.08,1,0
0,0,0,38,176,84,29.92,86.46,10,24.5,17.82,9,8.02,14.8,5,4,2,0
0,0,1,0,247.3,91,42.04,54.81,6,15.53,14.32,11,6.44,14.7,2,3.97,3,0
1,0,1,0,193,101,32.81,75,8,21.25,13.33,8,6,9.6,2,2.59,2,0
0,0,1,0,83.5,96,14.2,66.33,6,18.79,34.97,8,15.74,12.6,3,3.4,0,0
2,0,1,0,157.1,77,26.71,90.6,7,25.67,31.79,16,14.31,15.6,4,4.21,0,0
0,0,0,26,189.1,112,32.15,53.46,10,15.15,19.93,10,8.97,11.1,4,3,1,0
0,0,0,24,118.1,83,20.08,32.88,7,9.32,24.55,7,11.05,16.9,2,4.56,1,0
0,0,0,38,149.4,93,25.4,56.94,10,16.13,12.74,7,5.73,6,3,1.62,1,0
0,0,1,0,136.4,104,23.19,60.75,11,17.21,23.07,9,10.38,11.5,1,3.11,3,0
1,0,1,0,129.4,104,22,59.7,10,16.92,14.24,8,6.41,12.3,4,3.32,1,0
0,0,1,0,204.7,108,34.8,42.93,11,12.16,16.58,8,7.46,11,4,2.97,6,0
2,0,1,0,78.1,70,13.28,71.79,12,20.34,14.44,11,6.5,12.3,4,3.32,1,0
0,0,0,22,278.3,89,47.31,28.02,14,7.94,10.76,4,4.84,9.7,5,2.62,0,0
0,0,1,0,203.3,45,34.56,42.57,9,12.06,20.07,7,9.03,8.5,6,2.3,0,0
1,0,1,0,275.2,67,46.78,54.06,11,15.32,15.9,11,7.15,7.9,2,2.13,1,0
1,0,1,0,148.6,106,25.26,63.24,7,17.92,20.37,9,9.17,10,2,2.7,2,0
1,1,0,15,159.3,110,27.08,51.18,12,14.5,14.12,8,6.35,11.9,5,3.21,1,0
1,0,0,20,239.1,105,40.65,62.73,11,17.77,26.82,13,12.07,13.3,3,3.59,5,0
1,0,1,0,203.8,85,34.65,26.34,11,7.46,16.62,12,7.48,11.7,4,3.16,1,0
0,0,1,0,127,107,21.59,96.96,8,27.47,14.39,13,6.48,7.5,2,2.03,1,0
1,0,0,24,139.8,58,23.77,76.14,11,21.57,25.28,11,11.38,11.1,6,3,1,0
0,0,1,0,143.7,55,24.43,51.93,11,14.71,23.91,10,10.76,5.8,6,1.57,1,0
0,0,0,38,139.8,108,23.77,17.49,12,4.96,20.34,16,9.15,9.7,1,2.62,3,0
0,0,1,0,193.1,114,32.83,22.65,6,6.42,18.62,7,8.38,11.1,1,3,3,0
0,0,1,0,195.1,65,33.17,64.2,8,18.19,12.44,10,5.6,9.2,6,2.48,2,0
2,0,1,0,189.7,76,32.25,46.83,7,13.27,24.4,9,10.98,8.3,3,2.24,5,0
0,0,1,0,124.3,91,21.13,52.02,11,14.74,25.63,11,11.53,7.5,5,2.03,3,0
0,0,0,34,175.3,96,29.8,78.69,12,22.3,14.39,8,6.48,5.6,11,1.51,1,0
1,0,0,35,229.1,143,38.95,44.46,10,12.6,24.84,11,11.18,3.9,3,1.05,0,0
0,0,1,0,179.2,95,30.46,68.67,10,19.46,18.77,10,8.45,13.2,2,3.56,1,0
1,1,1,0,174.8,112,29.72,65.4,13,18.53,18.01,10,8.1,12.7,6,3.43,3,0
2,0,1,0,195.8,105,33.29,55.35,11,15.68,17.2,13,7.74,11.8,2,3.19,2,0
0,0,1,0,150.4,119,25.57,69.15,10,19.59,18.63,8,8.38,12.3,4,3.32,1,0
1,0,1,0,137.1,94,23.31,62.94,8,17.83,23.84,11,10.73,8.6,4,2.32,1,0
0,0,1,0,124.2,102,21.11,37.17,12,10.53,13.57,10,6.11,13.1,8,3.54,2,0
0,0,1,0,190.5,106,32.39,49.26,9,13.96,11.08,9,4.99,11.4,5,3.08,2,0
0,0,1,0,217.2,73,36.92,57.24,13,16.22,13.35,10,6.01,5.2,3,1.4,4,0
1,1,0,35,181,88,30.77,66.75,11,18.91,21.78,10,9.8,11.1,3,3,1,0
0,0,0,37,201.2,76,34.2,84.03,12,23.81,15.42,11,6.94,11.8,1,3.19,1,0
0,0,1,0,178,140,30.26,88.38,13,25.04,24.22,9,10.9,12,6,3.24,2,0
0,0,1,0,132,90,22.44,59.25,8,16.79,17.58,11,7.91,0,0,0,3,0
1,0,1,0,195.3,97,33.2,29.04,9,8.23,24.31,8,10.94,16.2,13,4.37,1,0
2,0,1,0,169.5,96,28.82,47.28,9,13.4,9.82,7,4.42,10.6,7,2.86,0,0
0,0,1,0,208.1,72,35.38,56.4,8,15.98,16.2,10,7.29,4.6,5,1.24,2,0
1,0,1,0,187.4,97,31.86,53.34,9,15.11,23.34,10,10.5,12.2,6,3.29,1,0
0,0,1,0,248.2,128,42.19,63.36,10,17.95,14.71,12,6.62,10,6,2.7,2,0
0,0,0,39,116.9,127,19.87,82.95,9,23.5,28.99,13,13.05,12.3,2,3.32,0,0
2,0,1,0,207.1,86,35.21,48.6,10,13.77,24.3,10,10.93,6,1,1.62,1,0
1,0,1,0,162.6,138,27.64,46.2,11,13.09,20.97,12,9.44,11.5,4,3.11,0,0
2,0,0,30,230.1,108,39.12,86.28,8,24.45,17.71,9,7.97,6.9,3,1.86,2,0
2,0,1,0,122.5,70,20.83,66.42,9,18.82,18.75,9,8.44,10.4,6,2.81,0,0
1,0,1,0,262.4,55,44.61,58.38,11,16.54,14.65,9,6.59,8.3,6,2.24,2,0
2,0,1,0,168.4,85,28.63,36.99,10,10.48,16.25,8,7.31,4.6,4,1.24,3,0
1,0,1,0,154.7,102,26.3,89.4,11,25.33,21.02,10,9.46,11.1,3,3,0,0
0,0,0,19,157.3,123,26.74,77.31,9,21.9,19.04,11,8.57,9.6,6,2.59,0,0
0,0,1,0,224.7,116,38.2,57.6,8,16.32,21.22,10,9.55,11.3,11,3.05,3,0
2,0,1,0,154.5,84,26.27,64.86,9,18.38,22.98,8,10.34,13.7,3,3.7,1,0
1,1,1,0,163.1,94,27.73,87.51,11,24.79,9.64,11,4.34,11.2,3,3.02,0,0
1,0,0,22,166,114,28.22,52.35,10,14.83,24.49,7,11.02,10.2,6,2.75,1,0
0,0,1,0,140.8,97,23.94,63.45,11,17.98,21.69,5,9.76,12.2,4,3.29,0,0
0,0,1,0,234.3,111,39.83,61.92,9,17.54,15.73,10,7.08,5.8,10,1.57,3,0
2,0,1,0,189.8,101,32.27,44.31,8,12.55,17.27,12,7.77,10.6,5,2.86,1,0
2,0,0,32,148.4,86,25.23,51.18,12,14.5,20.15,12,9.07,11.3,12,3.05,1,0
0,0,1,0,156.2,93,26.55,57.9,5,16.41,22.27,9,10.02,13.1,5,3.54,1,0
0,0,1,0,214.3,138,36.43,69.66,10,19.74,0,0,0,8.3,5,2.24,1,0
1,0,1,0,193.8,90,32.95,61.98,10,17.56,15.33,12,6.9,10.1,9,2.73,3,0
1,0,0,38,193,106,32.81,46.08,11,13.06,26.04,9,11.72,7.4,5,2,2,0
1,0,1,0,94.1,136,16,84.09,12,23.83,20.5,8,9.23,9.8,4,2.65,0,0
0,0,1,0,224.4,90,38.15,47.85,9,13.56,19.28,7,8.68,13,2,3.51,1,0
2,0,1,0,72.7,75,12.36,62.58,12,17.73,6.58,7,2.96,9.9,3,2.67,1,0
1,0,1,0,191.9,139,32.62,91.26,9,25.86,17.95,9,8.08,11.7,4,3.16,0,0
0,0,1,0,155.7,116,26.47,52.11,6,14.76,25.74,10,11.58,8.1,4,2.19,0,0
0,0,1,0,184.1,98,31.3,98.1,7,27.8,21.25,11,9.56,7.5,6,2.03,2,0
0,0,1,0,240.3,146,40.85,49.38,8,13.99,24.07,11,10.83,10.6,2,2.86,1,0
0,0,0,27,198.7,127,33.78,74.7,11,21.17,17.32,12,7.79,12.5,5,3.38,1,0
2,0,1,0,183.7,103,31.23,81.18,10,23,13.29,10,5.98,11.2,2,3.02,0,0
0,0,1,0,145.4,92,24.72,51.84,10,14.69,18.39,4,8.28,9.3,3,2.51,2,0
0,0,1,0,103.3,110,17.56,38.73,8,10.97,16.71,11,7.52,10.7,3,2.89,0,0
2,0,0,35,230.5,116,39.19,79.74,13,22.59,26.97,7,12.14,10.6,6,2.86,5,0
2,0,1,0,159.8,91,27.17,36.12,9,10.23,16.3,9,7.34,10.6,3,2.86,2,0
2,0,0,33,270.8,96,46.04,66.12,11,18.73,16.99,10,7.65,11.8,8,3.19,4,0
2,0,1,0,184.1,105,31.3,38.01,12,10.77,24.15,9,10.87,4.7,6,1.27,1,0
1,0,1,0,289.1,79,49.15,45.03,11,12.76,16.34,10,7.35,13.5,4,3.65,1,0
2,0,1,0,189.4,83,32.2,65.7,9,18.62,16.8,12,7.56,7.1,8,1.92,3,0
0,0,1,0,166.5,111,28.31,70.86,10,20.08,20.56,9,9.25,15.6,2,4.21,1,0
0,0,0,34,161.7,114,27.49,62.28,12,17.65,20.57,11,9.26,9.2,4,2.48,0,0
1,0,0,20,165.7,78,28.17,64.68,9,18.33,24.33,9,10.95,9.8,6,2.65,0,0
0,0,0,23,149,104,25.33,70.74,7,20.04,20.18,8,9.08,9.5,5,2.57,4,0
0,0,1,0,166.1,105,28.24,23.79,9,6.74,21.37,10,9.62,12.7,2,3.43,1,0
2,0,0,29,211.1,89,35.89,67.05,10,19,14.84,11,6.68,9.7,9,2.62,2,0
0,0,0,37,227.9,80,38.74,30.57,14,8.66,18.81,11,8.46,5.1,6,1.38,0,0
2,0,1,0,107.2,100,18.22,66.33,10,18.79,21.26,10,9.57,8.3,3,2.24,2,0
1,0,1,0,173.2,91,29.44,59.04,11,16.73,20.93,13,9.42,11.2,5,3.02,3,0
0,0,1,0,208,95,35.36,70.44,8,19.96,26.6,8,11.97,11.7,6,3.16,3,0
2,0,1,0,221.4,95,37.64,59.61,6,16.89,10.62,7,4.78,10,3,2.7,1,0
0,0,1,0,196.1,95,33.34,68.49,9,19.41,24.36,10,10.96,7.6,3,2.05,3,0
2,0,1,0,134.8,94,22.92,61.23,11,17.35,23.84,11,10.73,6.7,8,1.81,1,0
0,0,1,0,133.8,61,22.75,47.64,10,13.5,18.96,9,8.53,10.5,2,2.84,1,0
0,0,0,23,160.3,87,27.25,60.72,10,17.2,19.11,12,8.6,7.4,3,2,0,0
0,0,0,36,115.9,120,19.7,70.98,10,20.11,25.5,9,11.48,11.7,6,3.16,3,0
2,0,1,0,192,106,32.64,42.12,10,11.93,19.01,9,8.55,7.6,5,2.05,2,0
1,0,1,0,241.7,137,41.09,40.74,10,11.54,27.76,12,12.49,13.1,3,3.54,0,0
2,1,1,0,260.9,94,44.35,45.84,12,12.99,21.26,9,9.57,11.1,4,3,1,0
2,0,1,0,259.9,114,44.18,52.86,9,14.98,7.72,11,3.47,15.3,1,4.13,1,0
2,0,1,0,205.2,145,34.88,46.44,10,13.16,19.14,8,8.61,14.1,5,3.81,3,0
0,0,1,0,120.5,127,20.49,56.91,5,16.12,27.01,11,12.15,14.3,2,3.86,1,0
1,0,1,0,159.8,99,27.17,79.2,6,22.44,11.57,7,5.21,9.7,7,2.62,2,0
2,0,1,0,156.4,108,26.59,70.02,12,19.84,19.57,14,8.81,7.7,6,2.08,4,0
0,0,1,0,226.6,98,38.52,26.55,11,7.52,16.62,11,7.48,11.9,3,3.21,2,0
0,0,1,0,168.7,125,28.68,62.55,8,17.72,18.41,9,8.28,6.8,6,1.84,2,0
0,0,1,0,182.1,136,30.96,61.26,10,17.36,35.51,14,15.98,12,7,3.24,2,0
0,0,0,24,92.3,88,15.69,57.93,10,16.41,9.93,12,4.47,11.6,3,3.13,2,0
2,0,0,12,221,108,37.57,45.3,12,12.84,17.9,8,8.06,9,6,2.43,2,0
